CompID	MZ	Time	isotopes	adduct	pcgroup	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	bio	blank	200825_001_scan049_I	200825_002_scan034_I	200825_003_scan011_I	200825_004_scan015_I	200825_005_scan017_I	200825_006_scan021_I	200825_007_scan021_I	200825_008_scan025_I	200825_009_scan020_I	200825_010_scan016_I	200825_011_scan020_I	200825_012_scan017_I	200825_013_scan013_I	200825_014_scan019_I	200825_015_scan017_I	200825_016_scan015_I	200825_017_scan015_I	200825_018_scan018_I	200825_019_scan022_I	200825_020_scan020_I	200825_021_scan013_I	200825_022_scan014_I	200825_023_scan021_I	200825_024_scan013_I	200825_025_scan014_I	200825_026_scan011_I	200825_027_scan013_I	200825_028_scan019_I	200825_029_scan019_I
578	384.238	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6785.093075	4022.690246	3396.421445	4581.657483	8376.320923	6282.556962	7733.562919	6203.699926	5387.224125	7811.582278	5819.7379	5210.783321	8622.323157	5619.914371	6212.690246	5846.539836	6314.56962	5450.067759	6018.683544	7777.63589	6168.965748	7225.37379	5931.755026	6073.593448	4948.783321	5745.1586	4842.67312	3513.157111	4869.014147
579	384.246	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8678.662695	3476.282949	3461.738148	4116.91586	9299.350459	5535.518491	6414.804914	6001.001489	6123.344751	8144.623976	5071.703152	6519.60139	8934.415736	6234.574088	6890.145446	5712.499131	8183.729958	6157.172499	8418.392405	8032.601638	8468.54207	6539.695954	7414.566145	8434.618019	5656.305783	6456.288657	6384.043683	3222.867957	6966.096054
580	384.261	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4891.464732	2238.253127	4131.581791	3279.858429	7994.452226	3587.612806	6226.910455	3963.716358	4611.547274	7894.873437	5185.362181	5975.816408	6060.394197	6898.482241	6182.727864	5404.818909	5602.841921	5395.421711	6070.56078	5497.725363	8061.032016	7459.169585	5495.758879	7742.522261	5870.994998	4902.802401	5925.805903	3008.753377	4600.726363
581	384.27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6117.134567	2878.04002	3194.412206	3757.870435	7636.050525	4629.349675	7545.3997	7033.797899	6938.571286	7613.034017	4862.787394	6258.635318	8231.744372	4790.074037	6347.355178	5483.693847	5865.545273	6710.571286	6222.050025	6446.334667	6102.408204	6913.197099	4483.930965	5648.258629	4654.677339	5637.31966	5620.43922	1469.497249	5550.367684
582	384.278	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5334.650325	3349.129565	3691.709355	3821.547274	7758.368184	3717.31916	5074.806403	7001.642821	5450.644322	8333.554277	4156.413707	5201.807404	6557.247124	3571.204602	5311.354177	7039.35968	4907.186593	6574.58029	6571.984992	6769.610305	6425.311656	7489.774887	5506.842921	6620.781391	4691.418209	4520.518259	6395.217109	2510.992496	4795.657829
583	384.286	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8287.857393	4158.703027	3809.315236	3948.700275	7760.942957	4247.877408	6486.914186	6280.21366	5851.709532	9254.531899	4992.136853	5625.407055	6734.590943	5041.876657	5890.824869	6438.176883	5243.2662	6510.204153	6302.709782	6025.483112	4939.898424	9601.13285	7126.170628	6595.592444	4727.081811	4564.686515	5329.884163	3323.735552	7968.748561
584	385.218	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8927.631579	5740.473684	4662.973684	6438.447368	14095.18421	7321.5	10146.86842	10200.76316	8495.894737	11391.26316	8881.289474	9496.710526	13801.63158	7670.894737	10110.60526	9593.315789	10083.42105	8615.578947	10115.73684	11762.63158	10069.10526	11585.97368	9364.526316	7956.342105	7187.657895	7628.289474	8714.947368	4624.236842	10293.26316
585	385.25	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6906.43038	4459.101266	3498.303797	3799.164557	8762.43038	3818.962025	4803.316456	4670.696203	5538.164557	5923.341772	5013.518987	4166.949367	4600.911392	4870.848101	5221.468354	4741.379747	5336.037975	4737.974684	5331.329114	5929.772152	6442.848101	7552.620253	5853.873418	6342.329114	5137.848101	4765.620253	5074.253165	2849.848101	4662.962025
586	386.183	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6707	3671.940417	2234.970209	2852.489573	9583.723932	3472.155909	5690.852036	6269.067527	4187.013903	6028.874876	3670.630586	3984.288977	8009.921549	4088.059583	3574.122145	4008.756703	4710.270109	6420.075472	5008.535253	6174.219464	3641.746773	5807.238332	5342.359484	5004.584906	2340.008937	3696.008937	3062.73287	2914.862959	5434.110228
587	386.191	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5349.490814	4120.24851	2673.45432	3063.927756	7808.423287	3367.773337	5264.756455	5605.165591	3567.396475	5722.705809	3649.191658	4055.13853	6463.539722	4438.33863	3523.374379	3973.866931	3453.084161	6076.342105	4647.384558	5403.68719	4202.385055	6270.321996	4112.093098	3215.322244	2110.699603	5387.129841	2516.761172	3693.343347	6399.673535
588	386.215	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7659.15566	5598.176018	4543.09434	4903.146475	10022.0859	5818.977408	8170.885551	8400.289722	5207.107001	6656.483366	6251.593595	5991.954072	9614.555114	6052.923287	5323.98858	5711.872145	5788.878103	7560.277309	5414.838133	7012.706802	5618.846077	7213.783267	6693.424777	6076.547418	3982.196624	6502.16708	4614.24429	3593.853277	7145.468222
589	386.231	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6516.186895	4419.854803	3607.654505	4111.070737	8070.865972	3603.472822	5644.623976	6440.462398	5266.274758	8007.880864	3752.243485	6075.073716	7496.99032	4691.06478	5265.697692	5323.802681	5757.976173	6567.548027	5806.537602	6323.134028	5484.338794	7869.061057	5542.589724	4928.510052	4515.004468	5060.675354	4466.892777	2239.961281	5189.641102
590	387.23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19318.17478	11596.47145	10039.73635	12257.79916	31054.70755	16241.18967	25309.93173	16403.52185	16065.79717	29695.33217	17459.87363	22773.61594	30984.1137	19079.45705	13824.28277	18953.76713	17210.6636	19601.80412	23943.26812	19884.22195	21613.39921	26768.21698	21767.0859	25366.59782	17059.72195	22720.8714	20978.25174	12495.98486	20173.16038
591	388.182	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7031.662232	3245.634146	2853.390983	2330.875831	7937.915743	2610.512195	4045.073171	5544.964523	2319.768662	5761.648928	3387.9017	2906.818921	5356.190687	3224.104213	3581.091648	3632.087953	2619.654102	5660.085735	3722.417591	4412.311899	2916.933481	4414.110865	4353.440503	3161.993348	3347.908352	4580.555802	2936.678492	2378.957132	3617.431633
592	388.199	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6280.073171	4054.626016	2203.98103	2614	8658.98374	3015.886179	4575.368564	5036.140921	4084.02981	3948.726287	4445.769648	3857.829268	7102.829268	4676.861789	3793.853659	4260.98103	4161.360434	5066.623306	5021.574526	5134.544715	3966.552846	5515.831978	4789.560976	5642.430894	3393.292683	4467.593496	3786.523035	2748.414634	4358.620596
593	388.23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10864.32911	5578.506329	4376.050633	5635.367089	13661.78481	6672.379747	10850.10127	8211.164557	7703.518987	12160.48101	7302.696203	8219.291139	13094.62025	7661.025316	7205	7486.012658	8452.924051	9140.202532	10108.20253	7738.810127	7573.291139	9898.392405	10131.11392	9437.56962	6669.012658	9684.443038	9295.025316	5191.772152	9080.974684
594	388.271	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4713.608739	1887.930487	5010.141013	2433.056604	8168.912612	4237.860973	5321.34856	11348.24528	5599.688183	4859.83714	4622.469712	4393.915591	3335.702085	3413.634558	7927.597815	7190.69712	4791.886792	11911.27408	4830.536246	5647.192651	6752.868918	6119.677259	2976.003972	6874.434955	2593.434955	3980.675273	3880.594836	1994.294935	5115.033764
595	388.287	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4337.818272	2254.71996	3878.275074	3541.483615	6804.092354	4354.089374	4646.544191	10334.27011	2616.456802	2889.956306	2914.005958	3161.037736	4045.816286	3080.634558	7155.900695	3121.006951	3719.100298	11974.85501	4067.430983	4220.545184	4879.499503	3733.040715	3541.469712	5732.616683	2024.021847	1925.037736	3105.415094	1886.855015	3595.747766
596	389.232	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14266.41784	8162.750431	9434.946539	11375.53585	17926.51737	8299.228628	14134.79502	15285.13501	15408.73466	12893.22789	10303.96502	14178.81917	14078.89603	11813.54989	10996.17073	11927.06603	13600.76965	15276.10717	13111.87435	13299.1392	12109.99335	15382.339	11303.37324	11209.98891	8984.126632	9730.401577	13013.25696	6511.339492	11018.6509
597	389.272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5892.048041	3004.424242	6947.283075	5179.177876	10776.56713	5360.409953	8608.729244	10565.1121	5584.727765	8340.991131	6988.342695	8330.518108	8687.210397	8002.357724	6818.724316	5943.668638	6514.304262	8929.093373	4762.050012	6903.795023	5074.365607	6016.783691	6134.261641	5745.480168	3937.711259	5053.908105	4187.5085	2488.890367	5488.143139
598	389.288	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3427.266071	2444.023083	4319.204021	3148.799206	6174.808886	2966.764209	3811.00695	6581.67585	3716.505833	3954.994291	3041.056093	3478.839911	4708.939191	3446.57657	4582.339787	3045.701415	3213.049392	4648.256639	4262.253909	5716.93795	4941.677091	3636.852321	3121.867709	4244.424671	3082.553487	3154.227103	3616.218416	1738.698933	3551.119136
599	390.235	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11072.63803	6543.470953	5497.640765	6284.974677	15699.53625	7239.834657	9955.287239	8763.477905	8547.17577	10824.62314	8591.708044	8855.147964	12512.62661	9578.938679	9144.845084	8770.693396	7256.91857	8609.892751	10048.42577	9964.372393	9724.356504	10768.85924	11103.07001	10054.60477	8231.558342	9316.170804	7946.826961	6140.170308	10914.82646
600	390.267	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5068.200542	1813.467603	3979.276423	2948.282582	7598.402562	4482.528209	5003.051983	7113.012565	5375.598916	6847.017985	4869.45356	5448.415373	5557.930771	3663.855137	5050.45356	4136.336536	3992.610742	6372.839369	5721.757329	3220.771619	5291.663957	4609.006898	4404.846514	5027	4334.68884	3712.629958	4272.892584	2231.183789	4188.23528
601	390.275	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4004.376294	2157.287827	3803.353869	3208.501232	8414.470429	4108.425826	4904.027353	6022.141203	3680.86964	6189.499754	3610.087482	4812.34204	4258.159685	4562.16067	5063.857319	4462.542385	4951.212666	7477.699113	5026.754066	5109.967472	5891.492854	6583.09241	4312.485707	5988.430754	3358.960325	3922.362494	3835.303351	1921.504929	3895.210202
602	390.287	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4076.846326	2178.888034	4762.283267	2774.566534	7396.568272	4739.67428	5144.736097	10188.72542	5450.147468	6190.303376	3978.990318	5122.167329	5398.764151	4670.369166	6425.411122	4994.794687	4141.566534	9550.452582	4575.846326	5256.380834	5339.365194	5680.256703	4315.953078	6515.46425	3283.463257	3802.969712	4083.569017	2115.614449	5466.107001
603	391.186	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5296.878788	4550.941858	2608.810544	3504.701158	7860.38236	3724.210643	4860.368564	6889.697216	4241.309682	5949.904656	4888.966741	4269.082533	6562.455285	4520.744518	4073.184282	4464.133038	3999.653363	6629.435083	5028.656319	6154.691057	4848.238482	6040.789603	5545.303277	4758.387041	2832.118995	3995.298842	4058.323971	2923.693274	4997.133777
604	391.255	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	201069.9872	113983.8438	116201.7571	100962.8337	134826.9411	85961.4506	138958.4799	129976.5952	150121.9256	167041.4001	88804.72136	128278.8032	123941.626	103199.8133	124637.4915	126843.8142	114348.3981	146163.2481	143920.7073	134819.186	131068.0143	142818.9234	98994.33851	142084.4824	115058.5896	93620.15423	137164.0931	105013.1983	162004.5827
605	391.299	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4727.37999	2148.700838	3006.627403	2555.650074	4149.445047	3580.984722	4259.622967	6372.923608	4131.15377	4967.56136	4485.953179	4735.344998	3517.203056	3418.351405	4702.490389	5473.279941	4144.685559	6584.888615	5048.596353	4909.0414	4931.422376	4878.482011	2710.042385	3678.666338	4606.511582	3234.472647	4364.977822	1665.295219	4881.454411
606	392.252	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48997.33703	24238.7184	24023.04706	22855.76915	37568.60754	19870.54348	33761.17172	30588.18995	32708.25006	33355.39419	26708.07908	35386.31757	33565.85883	24808.66125	27837.41513	29256.34491	25210.017	29497.06578	33675.91377	31496.08303	29651.43582	30173.81252	27137.4713	28475.23996	23967.24242	22448.21212	29144.52599	22026.54422	31111.00641
607	393.267	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21861.92461	9422.177137	11351.52205	11347.49322	20648.39985	13619.17073	14638.1658	18080.38359	18036.42005	19475.57083	17385.42153	18140.81498	16489.19143	18421.28578	17833.46218	16205.95097	16277.49175	18695.62799	22388.50776	21011.80857	21007.43016	22407.82483	14572.62454	16955.67603	17868.56738	16021.37842	16893.19635	8554.387288	17171.94136
608	394.234	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16369.39936	9806.487805	8542.326435	9942.965509	21926.92708	10882.27618	17547.20103	13585.05494	13881.26829	22440.3895	12655.80094	15499.02562	20731.34935	12453.27987	12517.00271	15149.40971	15646.64844	15294.32988	17636.97068	15431.33481	14089.39739	15451.97832	15223.15718	16824.31707	12435.41291	15385.62996	12280.31461	8324.043853	13612.01601
609	394.242	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16913.18108	9124.199557	8846.684405	8572.831486	25370.32077	12958.99261	16471.45233	16774.64154	12587.26238	17765.00517	12717.54693	15658.34516	21501.76571	13169.58241	13559.102	12853.75166	14714.73392	15334.03622	17659.92757	17832.81449	14387.18477	16389.35625	13577.71101	14337.15521	10134.91944	13478.86401	11816.90392	7402.244642	15260.13008
610	394.25	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15130.61444	7986.983493	7013.655827	7972.55999	18433.6642	12300.23183	15728.03326	14103.44297	12312.81473	16342.21532	11043.52106	14659.31978	16899.78295	10912.87632	11638.99975	12528.47327	14231.11702	12375.44715	14970.88051	15058.56713	16761.30944	17386.44395	14553.23824	14436.59793	10340.30155	11882.00739	10476.94136	7231.234787	14769.26263
611	394.267	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11945.19512	6605.650899	7096.847499	9191.223947	13179.86277	8603.367085	13141.92363	9207.174181	11013.85341	13018.74353	11535.23282	11965.27002	13427.5388	10957.16531	11518.7662	11010.54398	9670.796502	10601.24858	13015.56319	13121.81449	14540.70806	13632.27839	12595.86499	12697.28628	11339.60409	9917.299088	11636.96822	5275.947524	11389.88199
612	395.187	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7346.882396	3431.348411	3118.372616	2551.846944	6749.752812	2523.146699	4898.517848	5250.944988	3755.253056	5122.096577	2631.163081	3244.984597	4973.621516	3838.14132	3300.788753	3139.798289	4443.172127	5128.933741	3167.088998	4404.754523	3719.730562	3934.676528	5213.319804	2807.845477	2391.458924	3260.622983	3413.950367	2698.397555	4425.312469
613	395.235	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11269.8628	6481.89215	6559.100514	7325.899486	13756.19809	7594.545121	13108.28613	13580.46662	8868.760822	11362.98973	8435.007337	10068.14307	14281.43947	7705.725605	9259.82245	10182.19736	10404.77916	10728.67572	8307.58474	12612.37858	10038.00147	8886.192957	9831.179017	10104.32649	8278.735877	9084.251651	8596.11372	4193.064563	11691.83125
614	395.243	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8401.078344	8051.508746	6045.332841	5640.164819	13448.56615	6541.943829	11005.25868	11350.19832	8182.108401	11676.5659	8874.564917	8439.185267	13141.38532	8941.913772	9211.789111	8255.25967	10192.43582	8608.672333	8555.704361	9284.164326	10353.25105	10660.68638	9899.076127	8114.832225	8278.639074	9025.242424	9570.934959	3797.695984	7882.255482
615	395.259	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9830.445676	5904.82779	4574.810791	4684.830007	13049.60532	5115.31116	8059.629712	6628.651146	6820.863267	8888.141168	8052.234294	9005.263119	9671.31929	7044.533629	5770.634146	6809.472284	7118.579453	9460.331855	7511.937177	9116.312639	9424.799704	10467.72801	8969.83592	8734.043607	6493.555063	7326.954915	6812.756098	3561.957871	9227.055432
616	395.267	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10828.19192	4774.804139	4103.867209	5672.000246	10351.63119	5508.129096	7069.285538	7364.058142	6746.89357	8669.907859	5766.513181	8098.906135	9436.686622	5876.57896	6195.996305	8517.153979	6909.255974	6769.327913	8212.034738	6843.941119	8565.499384	8704.596452	6537.338507	7327.985218	7047.200296	5826.286277	7321.153979	3472.029564	7375.011333
617	395.276	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7340.675536	3637.629712	4006.346637	3995.91254	8306.293176	5492.961567	9127.676521	4611.134516	6718.887657	11283.37891	7160.044839	7674.53018	6980.463415	6477.435575	6475.45085	8256.714215	7307.382607	6145.123183	8650.677014	8854.369056	10355.52919	9376.638088	6653.658783	7383.129342	7992.562207	5592.433112	5159.638827	2584.82779	7452.400345
618	395.288	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7808.244702	4599.111878	3951.80138	4519.885658	6825.284623	6460.316905	5970.672252	5898.537457	6838.300394	8863.902415	6617.305076	8816.796451	8475.957368	7004.226959	5996.853376	7809.817891	7783.953425	6311.593889	7846.566289	10086.77304	8819.316412	9688.39724	7259.843273	9803.63307	7040.564071	6020.876787	6569.188763	3397.687777	7611.62346
619	396.201	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5914.00538	4671.124236	4441.315481	4000.400342	8370.12179	4267.085106	7421.07459	5997.820983	5355.345806	8569.893372	4832.234532	4687.068232	7342.098313	4155.300318	3540.648569	6221.394473	6230.122035	6856.353143	4888.597457	5436.296894	5342.413793	6237.890927	4795.028369	6305.926388	4632.292492	4488.606505	4970.10785	2561.860112	5116.444118
620	396.254	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24031.36333	15733.79584	11576.55697	12303.36504	28226.80636	15915.29413	23089.91687	25188.94719	17269.7022	25670.36773	19479.8445	18569.32421	30141.69829	21468.25281	18508.2868	20081.17164	19865.09169	19081.39487	25051.0665	21908.08802	24382.86944	22322.28142	23938.43863	22201.76822	17354.96626	18120.81002	20692.78778	9958.201467	24270.36846
621	397.241	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15331.24792	8533.320538	8146.856968	8648.767971	21970.12029	10738.50782	14202.30513	14679.68117	11375.04303	16988.74792	14437.27922	12824.07848	17116.26088	12694.26064	13415.49169	10917.47604	12398.13619	14121.09487	15920.78289	15104.27677	13617.79829	18002.89169	15440.82494	16613.79193	11496.9824	12409.47848	11062.28973	7051.90978	14269.39218
622	397.249	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19269.16457	8894.805617	7976.100764	9453.028332	18186.78443	12156.09017	15147.25277	15852.68859	12002.60286	18404.53092	11417.21458	15903.10618	16750.25548	11994.52575	10830.60803	12923.35501	13901.65459	13642.83592	14284.03351	15851.3629	14056.38261	16506.49643	14081.97167	13947.58118	11390.09337	14789.68194	9657.154964	8980.457009	12640.06578
623	397.29	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6829.863536	2854.202984	1746.888481	3179.174615	6536.618978	4306.754219	4742.13842	5074.516752	4244.963316	7225.821961	3901.09391	4414.433602	5734.210076	3897.359746	3572.641966	5179.347518	4772.683541	4362.275373	5606.0247	5102.417461	4860.839325	7061.928589	4592.338225	5957.744925	4463.758621	5136.359012	4374.658596	2004.930056	4801.820249
624	398.213	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10614.41076	4407.264059	3760.085575	4690.958435	11684.43399	6066.632029	8693.041565	10966.3802	6107.700489	9728.404645	5655.365526	6704.842298	8453.466993	5674.861858	6034.49511	6692.52934	5978.020782	8998.454768	7018.143032	8472.683374	5380.090465	8127.662592	9067.789731	7061.119804	4526.932763	6537.536675	5092.275061	3405.58802	8410.444988
625	398.221	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8678.928833	5440.831255	3283.859379	4714.820983	12503.84397	5142.065297	8200.69797	10122.84153	6558.303497	6908.358034	5112.268525	7135.142333	9016.807777	5589.577892	7402.150159	5758.845194	6612.678161	7847.363169	5703.110785	7682.962583	6340.192468	8382.407435	8644.627782	7527.19418	4608.861824	6226.959403	4738.954023	3862.736366	6224.382245
626	398.229	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9982.252033	5087.162602	4245.105691	3807.617886	10845.96748	4033.520325	7397.447154	6650.747967	5385.99187	9536.252033	5439.552846	6533.495935	9489.195122	7289.439024	6036.626016	5424.97561	7504.910569	5757.756098	6796.691057	8257.455285	7016.186992	6374.00813	7931.268293	6090.756098	5316.455285	5131.715447	6327.162602	3210.569106	5684.634146
627	398.237	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9603.446809	3815.683541	4319.859379	4206.012472	12651.92957	4361.304475	7551.873074	8813.776473	5405.175593	9978.439227	5447.264123	5576.129371	7384.165077	6167.501345	5548.189533	6211.725605	6146.374908	7318.835901	7504.049156	7822.37931	5750.946197	8254.514062	8240.37662	6639.762534	4383.067009	6643.973588	4744.376131	3393.174615	8405.372707
